ปี,เดือน,วัน,Country,Major Group,Menu Item Name,Sales Count
2024,ธันวาคม,26,Thailand,Non Alc Bev,Hot Americano,2
2024,ธันวาคม,26,Thailand,Non Alc Bev,Ice Mocha,1
2024,ธันวาคม,26,Thailand,Non Alc Bev,Mango Shake,3
2024,ธันวาคม,26,Thailand,Non Alc Bev,matcha latte,1
2024,ธันวาคม,26,Thailand,Non Alc Bev,Orange  J,4
2024,ธันวาคม,26,Thailand,Non Alc Bev,Passion Fruit Shake,1
2024,ธันวาคม,26,Thailand,Non Alc Bev,Pineapple J,4
2024,ธันวาคม,26,Thailand,Non Alc Bev,Red Bull,7
2024,ธันวาคม,26,Thailand,Non Alc Bev,San Pelli Lg.,4
2024,ธันวาคม,26,Thailand,Non Alc Bev,San Pelli Sm.,1
2024,ธันวาคม,26,Thailand,Non Alc Bev,Singha Water,50
2024,ธันวาคม,26,Thailand,Non Alc Bev,Soda,5
2024,ธันวาคม,26,Thailand,Non Alc Bev,Sprite,13
2024,ธันวาคม,26,Thailand,Non Alc Bev,Tonic,4
2024,ธันวาคม,26,Thailand,Non Alc Bev,Virgin Blue Hawii,3
2024,ธันวาคม,26,Thailand,Non Alc Bev,Virgin Maitai,1
2024,ธันวาคม,26,Thailand,Non Alc Bev,Virgin Mojito,5
2024,ธันวาคม,26,Thailand,Non Alc Bev,Virgin Pina,2
2024,ธันวาคม,26,Thailand,Non Alc Bev,Watermelon J,9
2024,ธันวาคม,26,Thailand,Spirit,Aloha sunset tiki,3
2024,ธันวาคม,26,Thailand,Spirit,Aperol Spritz,3
2024,ธันวาคม,26,Thailand,Spirit,Ballentine's Gls,1
2024,ธันวาคม,26,Thailand,Spirit,Bellini,2
2024,ธันวาคม,26,Thailand,Spirit,Belvedere Gls,1
2024,ธันวาคม,26,Thailand,Spirit,Belvedere Mule,2
2024,ธันวาคม,26,Thailand,Spirit,Blue Hawaii,9
2024,ธันวาคม,26,Thailand,Spirit,Bombay Sapphire Gls,3
2024,ธันวาคม,26,Thailand,Spirit,Casco Viejo Gold Gls,25
2024,ธันวาคม,26,Thailand,Spirit,Chivas Regal Gls,2
2024,ธันวาคม,26,Thailand,Spirit,Classic Mimosa,4
2024,ธันวาคม,26,Thailand,Spirit,Daiquiri,3
2024,ธันวาคม,26,Thailand,Spirit,Dry Martini,1
2024,ธันวาคม,26,Thailand,Spirit,Espresso Martini,11
2024,ธันวาคม,26,Thailand,Spirit,Grey Goose Ori. Gls,6
2024,ธันวาคม,26,Thailand,Spirit,Hendrick's Gls,2
2024,ธันวาคม,26,Thailand,Spirit,Jager boom,2
2024,ธันวาคม,26,Thailand,Spirit,Lemon&Lime Daiquiri,1
2024,ธันวาคม,26,Thailand,Spirit,Long Island Ice Tea,16
2024,ธันวาคม,26,Thailand,Spirit,Margarita,16
2024,ธันวาคม,26,Thailand,Spirit,Mojito,20
2024,ธันวาคม,26,Thailand,Spirit,Negroni,6
2024,ธันวาคม,26,Thailand,Spirit,Old Fashioned,4
2024,ธันวาคม,26,Thailand,Spirit,Pina Colada,29
2024,ธันวาคม,26,Thailand,Spirit,Pornstar martini,1
2024,ธันวาคม,26,Thailand,Spirit,Rose Sangria Glass,2
2024,ธันวาคม,26,Thailand,Spirit,Sex On The Beach,1
2024,ธันวาคม,26,Thailand,Spirit,Strawberry Daiquiri,30
2024,ธันวาคม,26,Thailand,Spirit,White Sangria Pitcher,1
2024,ธันวาคม,26,Thailand,Tips,TIP,1
2024,ธันวาคม,26,Thailand,Wine,Clear Water Btl,3
2024,ธันวาคม,26,Thailand,Wine,Corte Vigna Pino Btl,1
2024,ธันวาคม,26,Thailand,Wine,Corte Vingna Pino Gls,1
2024,ธันวาคม,26,Thailand,Wine,Domaine Ott by GL.,2
2024,ธันวาคม,26,Thailand,Wine,La Chapelle Btl,2
2024,ธันวาคม,26,Thailand,Wine,Main Divide Pinot Gls,1
2024,ธันวาคม,26,Thailand,Wine,Montgras Char Btl,1
2024,ธันวาคม,26,Thailand,Wine,Montgras Char Gls,4
2024,ธันวาคม,26,Thailand,Wine,Soligo Allungo Soumante But,1
2024,ธันวาคม,26,Thailand,Wine,Voyager Estate Sauvignon Gls,4
2024,ธันวาคม,27,Australia,Beer,Singha Beer can,2
2024,ธันวาคม,27,Australia,Food,Classic Dog,1
2024,ธันวาคม,27,Australia,Food,Club Sandwich,1
2024,ธันวาคม,27,Australia,Non Alc Bev,Fanta Orange,1
2024,ธันวาคม,27,Australia,Non Alc Bev,Ice bucket,1
2024,ธันวาคม,27,Finland,Condiment,Medium spicy,1
2024,ธันวาคม,27,Finland,Food,Club Sandwich,1
2024,ธันวาคม,27,Finland,Food,Pad Thai Goong,1
2024,ธันวาคม,27,Finland,Non Alc Bev,Coke Zero,2
2024,ธันวาคม,27,Great Britain,Food,French Fries,1
2024,ธันวาคม,27,Thailand,Beer,Chang Beer BT.,35
2024,ธันวาคม,27,Thailand,Beer,Heineken 0.0%,1
2024,ธันวาคม,27,Thailand,Beer,Heineken Beer BT.,7
2024,ธันวาคม,27,Thailand,Beer,San Miguel Light,7
2024,ธันวาคม,27,Thailand,Beer,Singha Beer BT.,16
2024,ธันวาคม,27,Thailand,Condiment,1g With lime no ice,1
2024,ธันวาคม,27,Thailand,Condiment,2 g,1
2024,ธันวาคม,27,Thailand,Condiment,2g,5
2024,ธันวาคม,27,Thailand,Condiment,3g,3
2024,ธันวาคม,27,Thailand,Condiment,3g.,1
2024,ธันวาคม,27,Thailand,Condiment,4 g,2
2024,ธันวาคม,27,Thailand,Condiment,4g,3
2024,ธันวาคม,27,Thailand,Condiment,4g ice,1
2024,ธันวาคม,27,Thailand,Condiment,Chicken,1
2024,ธันวาคม,27,Thailand,Condiment,Crap,1
2024,ธันวาคม,27,Thailand,Condiment,Cut,2
2024,ธันวาคม,27,Thailand,Condiment,Cut in half,2
2024,ธันวาคม,27,Thailand,Condiment,Do Not Make Order,21
2024,ธันวาคม,27,Thailand,Condiment,Fettuccine,5
2024,ธันวาคม,27,Thailand,Condiment,Less onion,2
2024,ธันวาคม,27,Thailand,Condiment,Less sugar,1
2024,ธันวาคม,27,Thailand,Condiment,Medium,1
2024,ธันวาคม,27,Thailand,Condiment,Neat,13
2024,ธันวาคม,27,Thailand,Condiment,No ice,1
2024,ธันวาคม,27,Thailand,Condiment,No ice both,2
2024,ธันวาคม,27,Thailand,Condiment,No onion tomato,2
2024,ธันวาคม,27,Thailand,Condiment,No spicy,1
2024,ธันวาคม,27,Thailand,Condiment,No tomato,1
2024,ธันวาคม,27,Thailand,Condiment,On The Rock,17
2024,ธันวาคม,27,Thailand,Condiment,Only Vegetable,1
2024,ธันวาคม,27,Thailand,Condiment,Pork,1
2024,ธันวาคม,27,Thailand,Condiment,Put a bit lemon,1
2024,ธันวาคม,27,Thailand,Condiment,Serve 201,1
2024,ธันวาคม,27,Thailand,Condiment,Serve 403,1
2024,ธันวาคม,27,Thailand,Condiment,Short,1
2024,ธันวาคม,27,Thailand,Condiment,Stawberry,1
2024,ธันวาคม,27,Thailand,Condiment,Strain,2
2024,ธันวาคม,27,Thailand,Condiment,Take away,2
2024,ธันวาคม,27,Thailand,Condiment,Takeaway,2
2024,ธันวาคม,27,Thailand,Condiment,Well done,1
2024,ธันวาคม,27,Thailand,Condiment,ขอน้ำจิ้มไก่,1
2024,ธันวาคม,27,Thailand,Food,Add Chicken,3
2024,ธันวาคม,27,Thailand,Food,Almond Croissant,1
2024,ธันวาคม,27,Thailand,Food,Andaman Lobster,1
2024,ธันวาคม,27,Thailand,Food,AUS Wagyu BG,12
2024,ธันวาคม,27,Thailand,Food,Bolognaise,3
2024,ธันวาคม,27,Thailand,Food,Burrata Truffle,2
2024,ธันวาคม,27,Thailand,Food,Caesar Salad,6
2024,ธันวาคม,27,Thailand,Food,Calamari Fritter,3
2024,ธันวาคม,27,Thailand,Food,Caramel IC,3
2024,ธันวาคม,27,Thailand,Food,Carbonara,2
2024,ธันวาคม,27,Thailand,Food,Chicken Burger,9
2024,ธันวาคม,27,Thailand,Food,Chicken Satay,3
2024,ธันวาคม,27,Thailand,Food,Chicken Wing,2
2024,ธันวาคม,27,Thailand,Food,Chocolate IC,5
2024,ธันวาคม,27,Thailand,Food,Coconut IC,2
2024,ธันวาคม,27,Thailand,Food,Crispy filo king prawns,2
2024,ธันวาคม,27,Thailand,Food,Crunchy Brioche Fren,1
2024,ธันวาคม,27,Thailand,Food,Dragon Roll,3
2024,ธันวาคม,27,Thailand,Food,Dry Aged Aus Tenderloin (250g),1
2024,ธันวาคม,27,Thailand,Food,Extra bread,1
2024,ธันวาคม,27,Thailand,Food,Fast fare,2
2024,ธันวาคม,27,Thailand,Food,Fresh Oyster 6 pc,2
2024,ธันวาคม,27,Thailand,Food,Fries,11
2024,ธันวาคม,27,Thailand,Food,Fuga Pizza,1
2024,ธันวาคม,27,Thailand,Food,Golden Roll,2
2024,ธันวาคม,27,Thailand,Food,Hamachi Sashimi,1
2024,ธันวาคม,27,Thailand,Food,Hummus,3
2024,ธันวาคม,27,Thailand,Food,Japanese Cake,5
2024,ธันวาคม,27,Thailand,Food,Kaopad Gai,4
2024,ธันวาคม,27,Thailand,Food,Kaopad Goong,5
2024,ธันวาคม,27,Thailand,Food,Kaopad Moo,7
2024,ธันวาคม,27,Thailand,Food,Kaopad Nuea,1
2024,ธันวาคม,27,Thailand,Food,Khao Phad,3
2024,ธันวาคม,27,Thailand,Food,Mango Granola,1
2024,ธันวาคม,27,Thailand,Food,Margherita PZ,10
2024,ธันวาคม,27,Thailand,Food,Mixed Fruit,1
2024,ธันวาคม,27,Thailand,Food,Muffin,5
2024,ธันวาคม,27,Thailand,Food,Nam Tok Nuea,1
2024,ธันวาคม,27,Thailand,Food,Oreo IC,7
2024,ธันวาคม,27,Thailand,Food,Pad Thai Goong,2
2024,ธันวาคม,27,Thailand,Food,Pham Thai chicken,1
2024,ธันวาคม,27,Thailand,Food,Philadelphia Roll,1
2024,ธันวาคม,27,Thailand,Food,Pomodoro,5
2024,ธันวาคม,27,Thailand,Food,Pork ribs,7
2024,ธันวาคม,27,Thailand,Food,Pure Poached,3
2024,ธันวาคม,27,Thailand,Food,Rib Eyes (300 g),1
2024,ธันวาคม,27,Thailand,Food,Rock Lobster,4
2024,ธันวาคม,27,Thailand,Food,Salami E Peperoni,3
2024,ธันวาคม,27,Thailand,Food,Salmon Ceviche,3
2024,ธันวาคม,27,Thailand,Food,Salmon Engawa Roll,5
2024,ธันวาคม,27,Thailand,Food,Salmon Sashimi (Sake),3
2024,ธันวาคม,27,Thailand,Food,Salmon Sushi (Sake),1
2024,ธันวาคม,27,Thailand,Food,Seafood PZ,5
2024,ธันวาคม,27,Thailand,Food,Serrano and Arugula PZ,2
2024,ธันวาคม,27,Thailand,Food,SpaghettiBlckTruffle,2
2024,ธันวาคม,27,Thailand,Food,Spiced Seafood Salad,1
2024,ธันวาคม,27,Thailand,Food,Spicy Tuna Roll,1
2024,ธันวาคม,27,Thailand,Food,Spring Roll,5
2024,ธันวาคม,27,Thailand,Food,Sweet Potato Fries,6
2024,ธันวาคม,27,Thailand,Food,Thai Board,1
2024,ธันวาคม,27,Thailand,Food,The Italian farmer's Table,1
2024,ธันวาคม,27,Thailand,Food,Tiger Prawn,1
2024,ธันวาคม,27,Thailand,Food,Truffle Fries,6
2024,ธันวาคม,27,Thailand,Food,Truffle Mac N Cheese,3
2024,ธันวาคม,27,Thailand,Food,Ultimate Sashimi (20 Pieces),2
2024,ธันวาคม,27,Thailand,Food,Under the sea,3
2024,ธันวาคม,27,Thailand,Food,Vanilla IC,2
2024,ธันวาคม,27,Thailand,Misc,rent towel,2
2024,ธันวาคม,27,Thailand,Misc,Towel,2
2024,ธันวาคม,27,Thailand,Non Alc Bev,Banana smoothie,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Café Latte,4
2024,ธันวาคม,27,Thailand,Non Alc Bev,Cappuccino,4
2024,ธันวาคม,27,Thailand,Non Alc Bev,Cinderella,6
2024,ธันวาคม,27,Thailand,Non Alc Bev,Coconut J,7
2024,ธันวาคม,27,Thailand,Non Alc Bev,Coke,18
2024,ธันวาคม,27,Thailand,Non Alc Bev,Coke Zero,15
2024,ธันวาคม,27,Thailand,Non Alc Bev,Earl Grey,2
2024,ธันวาคม,27,Thailand,Non Alc Bev,English Tea,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Fanta Orange,2
2024,ธันวาคม,27,Thailand,Non Alc Bev,Ginger Ale,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Ice Cappucino,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Lime  J,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Lychee dai Moc,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Mango J,6
2024,ธันวาคม,27,Thailand,Non Alc Bev,Mango Shake,3
2024,ธันวาคม,27,Thailand,Non Alc Bev,Mango smoothie,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Orange  J,8
2024,ธันวาคม,27,Thailand,Non Alc Bev,Red Bull,18
2024,ธันวาคม,27,Thailand,Non Alc Bev,San Pelli Lg.,6
2024,ธันวาคม,27,Thailand,Non Alc Bev,San Pelli Sm.,2
2024,ธันวาคม,27,Thailand,Non Alc Bev,Singha Water,43
2024,ธันวาคม,27,Thailand,Non Alc Bev,Soda,4
2024,ธันวาคม,27,Thailand,Non Alc Bev,Sprite,4
2024,ธันวาคม,27,Thailand,Non Alc Bev,Strawberry Dai Moc,2
2024,ธันวาคม,27,Thailand,Non Alc Bev,Thai Tea,3
2024,ธันวาคม,27,Thailand,Non Alc Bev,Tonic,14
2024,ธันวาคม,27,Thailand,Non Alc Bev,Virgin Maitai,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Virgin Margarita,1
2024,ธันวาคม,27,Thailand,Non Alc Bev,Watermelon J,3
2024,ธันวาคม,27,Thailand,Spirit,Absolut Gls,1
2024,ธันวาคม,27,Thailand,Spirit,Aloha sunset tiki,6
2024,ธันวาคม,27,Thailand,Spirit,Aperol Spritz,6
2024,ธันวาคม,27,Thailand,Spirit,Beluga Btl,1
2024,ธันวาคม,27,Thailand,Spirit,Beluga Gls,4
2024,ธันวาคม,27,Thailand,Spirit,Belvedere Gls,13
2024,ธันวาคม,27,Thailand,Spirit,Belvedere Mule,6
2024,ธันวาคม,27,Thailand,Spirit,Blue Hawaii,3
2024,ธันวาคม,27,Thailand,Spirit,Bombay Sapphire Gls,8
2024,ธันวาคม,27,Thailand,Spirit,Campari Gls,3
2024,ธันวาคม,27,Thailand,Spirit,Espresso Martini,7
2024,ธันวาคม,27,Thailand,Spirit,Golden Tiki Glow,2
2024,ธันวาคม,27,Thailand,Spirit,Havana Club Gold Gls,1
2024,ธันวาคม,27,Thailand,Spirit,Hendrick's Gls,3
2024,ธันวาคม,27,Thailand,Spirit,Hennessy V.S.O.P. Bottle,1
2024,ธันวาคม,27,Thailand,Spirit,Hennessy V.S.O.P. Gls,2
2024,ธันวาคม,27,Thailand,Spirit,Ice lemon tea,1
2024,ธันวาคม,27,Thailand,Spirit,Jack Daniel's Gls,1
2024,ธันวาคม,27,Thailand,Spirit,Jager boom,1
2024,ธันวาคม,27,Thailand,Spirit,JW Gold Label Gls,7
2024,ธันวาคม,27,Thailand,Spirit,Long Island Ice Tea,18
2024,ธันวาคม,27,Thailand,Spirit,Manhattan,2
2024,ธันวาคม,27,Thailand,Spirit,Mojito,21
2024,ธันวาคม,27,Thailand,Spirit,Monkey Shoulder G,2
2024,ธันวาคม,27,Thailand,Spirit,Negroni,1
2024,ธันวาคม,27,Thailand,Spirit,Old Fashioned,2
2024,ธันวาคม,27,Thailand,Spirit,Pina Colada,4
2024,ธันวาคม,27,Thailand,Spirit,Red Sangria,2
2024,ธันวาคม,27,Thailand,Spirit,Red Sangria Pitcher,3
2024,ธันวาคม,27,Thailand,Spirit,Sangsom,1
2024,ธันวาคม,27,Thailand,Spirit,Tiki Torch,2
2024,ธันวาคม,27,Thailand,Spirit,White Sangria,2
2024,ธันวาคม,27,Thailand,Spirit,White Sangria Pitcher,2
2024,ธันวาคม,27,Thailand,Tips,TIP,9
2024,ธันวาคม,27,Thailand,Tobacco,Aroma Mi Amor,2
2024,ธันวาคม,27,Thailand,Tobacco,Rocky Patel Edge Robusto,1
2024,ธันวาคม,27,Thailand,Tobacco,Rocky Patel Reserve TORO,1
2024,ธันวาคม,27,Thailand,Wine,Clear Water Gls,1
2024,ธันวาคม,27,Thailand,Wine,Domaine Ott by GL.,2
2024,ธันวาคม,27,Thailand,Wine,Domaine Ott by Ott Rose,2
2024,ธันวาคม,27,Thailand,Wine,Immortale Blanc GL.,6
2024,ธันวาคม,27,Thailand,Wine,Irvine Caber Btl,1
2024,ธันวาคม,27,Thailand,Wine,Irvine Caber Gls,1
2024,ธันวาคม,27,Thailand,Wine,La Chapelle Btl,2
2024,ธันวาคม,27,Thailand,Wine,La Chapelle Mer Btl,1
2024,ธันวาคม,27,Thailand,Wine,Marcello Del Majno Btl,2
2024,ธันวาคม,27,Thailand,Wine,Marcello Del Majno Gls,1
2024,ธันวาคม,27,Thailand,Wine,Montgras Char Gls,3
2024,ธันวาคม,27,Thailand,Wine,Soligo Allungo But GL.,1
2024,ธันวาคม,27,Thailand,Wine,Voyager Estate Sauvignon Gls,4
2024,ธันวาคม,28,Australia,Beer,Singha Beer can,2
2024,ธันวาคม,28,Australia,Condiment,M/D spicy,1
2024,ธันวาคม,28,Australia,Condiment,Penne,1
2024,ธันวาคม,28,Australia,Food,Bolognaise,1
2024,ธันวาคม,28,Australia,Food,Club Sandwich,1
2024,ธันวาคม,28,Australia,Food,Crispy Chicken Burger,1
2024,ธันวาคม,28,Australia,Food,Tom Kha Gai,1
2024,ธันวาคม,28,Australia,Food,Tom Yum Goong,1
2024,ธันวาคม,28,Australia,Non Alc Bev,Red Bull,2
2024,ธันวาคม,28,Australia,Non Alc Bev,Singha Water,1
2024,ธันวาคม,28,Australia,Spirit,Pina Colada,2
2024,ธันวาคม,28,Australia,Tips,TIP,1
2024,ธันวาคม,28,Thailand,Beer,Chang Beer BT.,17
2024,ธันวาคม,28,Thailand,Beer,Heineken Beer BT.,8
2024,ธันวาคม,28,Thailand,Beer,San Miguel Light,18
2024,ธันวาคม,28,Thailand,Beer,Say Play Gls,10
2024,ธันวาคม,28,Thailand,Beer,Singha Beer BT.,44
2024,ธันวาคม,28,Thailand,Condiment,2 g,5
2024,ธันวาคม,28,Thailand,Condiment,2 glass,1
2024,ธันวาคม,28,Thailand,Condiment,2 gls,1
2024,ธันวาคม,28,Thailand,Condiment,2g,6
2024,ธันวาคม,28,Thailand,Condiment,2g.,2
2024,ธันวาคม,28,Thailand,Condiment,3 g,4
2024,ธันวาคม,28,Thailand,Condiment,3COKE 2Sprite,1
2024,ธันวาคม,28,Thailand,Condiment,4g,4
2024,ธันวาคม,28,Thailand,Condiment,Ch to absolute,3
2024,ธันวาคม,28,Thailand,Condiment,Chicken,1
2024,ธันวาคม,28,Thailand,Condiment,Coke 3 sprite 2,1
2024,ธันวาคม,28,Thailand,Condiment,Do Not Make Order,6
2024,ธันวาคม,28,Thailand,Condiment,Double,4
2024,ธันวาคม,28,Thailand,Condiment,Extra grill potatoes,2
2024,ธันวาคม,28,Thailand,Condiment,Extra shrimp,1
2024,ธันวาคม,28,Thailand,Condiment,Fettuccine,1
2024,ธันวาคม,28,Thailand,Condiment,Fresh lime soda,1
2024,ธันวาคม,28,Thailand,Condiment,Frozen,2
2024,ธันวาคม,28,Thailand,Condiment,Ice Americano,1
2024,ธันวาคม,28,Thailand,Condiment,Less coffee,1
2024,ธันวาคม,28,Thailand,Condiment,Less spicy,1
2024,ธันวาคม,28,Thailand,Condiment,Make spicy,1
2024,ธันวาคม,28,Thailand,Condiment,Medium Well,1
2024,ธันวาคม,28,Thailand,Condiment,Milk,1
2024,ธันวาคม,28,Thailand,Condiment,Mixe Salad no bacon,1
2024,ธันวาคม,28,Thailand,Condiment,Neat,2
2024,ธันวาคม,28,Thailand,Condiment,No bacon,2
2024,ธันวาคม,28,Thailand,Condiment,No egg,1
2024,ธันวาคม,28,Thailand,Condiment,No ice,1
2024,ธันวาคม,28,Thailand,Condiment,No lime,2
2024,ธันวาคม,28,Thailand,Condiment,No lime 1,10
2024,ธันวาคม,28,Thailand,Condiment,No pineapple No cucumber No egg,2
2024,ธันวาคม,28,Thailand,Condiment,No prawn ch to beef,1
2024,ธันวาคม,28,Thailand,Condiment,No spicy,1
2024,ธันวาคม,28,Thailand,Condiment,No sugar no ice,1
2024,ธันวาคม,28,Thailand,Condiment,No truffle,1
2024,ธันวาคม,28,Thailand,Condiment,Not cool,1
2024,ธันวาคม,28,Thailand,Condiment,Not strong,1
2024,ธันวาคม,28,Thailand,Condiment,On The Rock,9
2024,ธันวาคม,28,Thailand,Condiment,only spagetti and butter,1
2024,ธันวาคม,28,Thailand,Condiment,Only tomato and cheese,1
2024,ธันวาคม,28,Thailand,Condiment,Passion fruit,2
2024,ธันวาคม,28,Thailand,Condiment,Rock glass,3
2024,ธันวาคม,28,Thailand,Condiment,Shake,1
2024,ธันวาคม,28,Thailand,Condiment,Spicy,6
2024,ธันวาคม,28,Thailand,Condiment,Strain,1
2024,ธันวาคม,28,Thailand,Condiment,Strawberry,4
2024,ธันวาคม,28,Thailand,Condiment,Take away,1
2024,ธันวาคม,28,Thailand,Condiment,W. Mango j.,1
2024,ธันวาคม,28,Thailand,Condiment,With food,2
2024,ธันวาคม,28,Thailand,Condiment,With mojito,1
2024,ธันวาคม,28,Thailand,Food,Add Bacon,1
2024,ธันวาคม,28,Thailand,Food,Add Chicken,3
2024,ธันวาคม,28,Thailand,Food,Add Fries,5
2024,ธันวาคม,28,Thailand,Food,Akami Sushi,6
2024,ธันวาคม,28,Thailand,Food,Almond Stick,1
2024,ธันวาคม,28,Thailand,Food,AUS Wagyu BG,8
2024,ธันวาคม,28,Thailand,Food,BLT Sandwiches,2
2024,ธันวาคม,28,Thailand,Food,Bolognaise,4
2024,ธันวาคม,28,Thailand,Food,Burrata,1
2024,ธันวาคม,28,Thailand,Food,Burrata Truffle,1
2024,ธันวาคม,28,Thailand,Food,Caesar Salad,6
2024,ธันวาคม,28,Thailand,Food,Calamari Fritter,6
2024,ธันวาคม,28,Thailand,Food,Caramel IC,2
2024,ธันวาคม,28,Thailand,Food,Carbonara,6
2024,ธันวาคม,28,Thailand,Food,Chicken Burger,7
2024,ธันวาคม,28,Thailand,Food,Chicken Satay,8
2024,ธันวาคม,28,Thailand,Food,Chicken Wing,1
2024,ธันวาคม,28,Thailand,Food,Chocolate IC,1
2024,ธันวาคม,28,Thailand,Food,Coconut IC,1
2024,ธันวาคม,28,Thailand,Food,Crispy filo king prawns,1
2024,ธันวาคม,28,Thailand,Food,Crunchy Brioche Fren,2
2024,ธันวาคม,28,Thailand,Food,Dragon Roll,1
2024,ธันวาคม,28,Thailand,Food,Dry Aged Aus Tenderloin (250g),1
2024,ธันวาคม,28,Thailand,Food,Ebi Nigiri,5
2024,ธันวาคม,28,Thailand,Food,Extra shrimp,1
2024,ธันวาคม,28,Thailand,Food,Fast fare,3
2024,ธันวาคม,28,Thailand,Food,Flat Bread,2
2024,ธันวาคม,28,Thailand,Food,Fries,9
2024,ธันวาคม,28,Thailand,Food,Fruits De Mer Seafood Charcuterie,1
2024,ธันวาคม,28,Thailand,Food,Fuga Classic,1
2024,ธันวาคม,28,Thailand,Food,Fuga Pizza,2
2024,ธันวาคม,28,Thailand,Food,Golden Roll,1
2024,ธันวาคม,28,Thailand,Food,Grill potatoes,2
2024,ธันวาคม,28,Thailand,Food,Hamachi Sushi,1
2024,ธันวาคม,28,Thailand,Food,Hummus,5
2024,ธันวาคม,28,Thailand,Food,Kaopad Gai,1
2024,ธันวาคม,28,Thailand,Food,Kaopad Goong,1
2024,ธันวาคม,28,Thailand,Food,Kaopad Moo,3
2024,ธันวาคม,28,Thailand,Food,Kaopad Nuea,2
2024,ธันวาคม,28,Thailand,Food,Khao Phad Goong,2
2024,ธันวาคม,28,Thailand,Food,Margherita PZ,7
2024,ธันวาคม,28,Thailand,Food,Matsu Sushi (14 piecse),1
2024,ธันวาคม,28,Thailand,Food,Mixed Berries Oats,2
2024,ธันวาคม,28,Thailand,Food,Mixed Grilled Seafood Platter,1
2024,ธันวาคม,28,Thailand,Food,mixed nut,2
2024,ธันวาคม,28,Thailand,Food,Nam Tok Nuea,2
2024,ธันวาคม,28,Thailand,Food,Pad Thai Goong,6
2024,ธันวาคม,28,Thailand,Food,Philadelphia Roll,3
2024,ธันวาคม,28,Thailand,Food,Pizza Black truffle,2
2024,ธันวาคม,28,Thailand,Food,Plan Spaghetti,1
2024,ธันวาคม,28,Thailand,Food,Pork ribs,1
2024,ธันวาคม,28,Thailand,Food,Pure Poached,1
2024,ธันวาคม,28,Thailand,Food,Salami E Peperoni,7
2024,ธันวาคม,28,Thailand,Food,Salmon Ceviche,3
2024,ธันวาคม,28,Thailand,Food,Salmon Engawa Roll,2
2024,ธันวาคม,28,Thailand,Food,Salmon Sashimi (Sake),3
2024,ธันวาคม,28,Thailand,Food,Salmon Sushi (Sake),5
2024,ธันวาคม,28,Thailand,Food,Seafood PZ,1
2024,ธันวาคม,28,Thailand,Food,Seafoods Pasta,8
2024,ธันวาคม,28,Thailand,Food,Serrano and Arugula PZ,3
2024,ธันวาคม,28,Thailand,Food,SpaghettiBlckTruffle,2
2024,ธันวาคม,28,Thailand,Food,Spicy Tuna Roll,4
2024,ธันวาคม,28,Thailand,Food,Spring Roll,3
2024,ธันวาคม,28,Thailand,Food,Sweet Potato Fries,4
2024,ธันวาคม,28,Thailand,Food,Thai Board,8
2024,ธันวาคม,28,Thailand,Food,Thai Style Omelet,2
2024,ธันวาคม,28,Thailand,Food,The Italian farmer's Table,2
2024,ธันวาคม,28,Thailand,Food,Tiger Prawn,4
2024,ธันวาคม,28,Thailand,Food,Truffle Fries,7
2024,ธันวาคม,28,Thailand,Food,Truffle Mac N Cheese,4
2024,ธันวาคม,28,Thailand,Food,Under the sea,4
2024,ธันวาคม,28,Thailand,Misc,Minimum Spend,1
2024,ธันวาคม,28,Thailand,Misc,TOILET,4
2024,ธันวาคม,28,Thailand,Misc,Towel,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Acqua Panna,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Café Latte,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Cappuccino,4
2024,ธันวาคม,28,Thailand,Non Alc Bev,Caramel fresh milk ice,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Coconut J,6
2024,ธันวาคม,28,Thailand,Non Alc Bev,Coke,16
2024,ธันวาคม,28,Thailand,Non Alc Bev,Coke Zero,3
2024,ธันวาคม,28,Thailand,Non Alc Bev,Fanta Orange,4
2024,ธันวาคม,28,Thailand,Non Alc Bev,Flat White,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Ginger Ale,3
2024,ธันวาคม,28,Thailand,Non Alc Bev,Hot Americano,7
2024,ธันวาคม,28,Thailand,Non Alc Bev,Ice Chocolate,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Ice Coffee,2
2024,ธันวาคม,28,Thailand,Non Alc Bev,Ice Latte,3
2024,ธันวาคม,28,Thailand,Non Alc Bev,Ice Mocha,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Lime  J,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Lychee smoothie,2
2024,ธันวาคม,28,Thailand,Non Alc Bev,Mango J,2
2024,ธันวาคม,28,Thailand,Non Alc Bev,Mango Shake,1
2024,ธันวาคม,28,Thailand,Non Alc Bev,Matcha,1
